MetroShort,post_net,post_bus,post_pop,post_temp,post_perm,pre_net,pre_bus,pre_pop,pre_temp,pre_perm,2010 Population,2019 Population,area,land_area,estab_count,density,density2019,AREA,Msa,MsaName,end,teleworkable_manual_emp,teleworkable_manual_wage,wfh_emp,wfh_wage,MetroState,price_level
"Port St. Lucie, FL",2.042934948480641,8.420582543541904,1.4395759808452013,1.4395759808452013,2.7294298696218475,6.074641814719448,13.283382126730512,7.433295648473333,7.433295648473333,1.521293378784427,417439,465262,1092.7622440154441,1006.4993876447877,20153,414.7434217290572,462.25760860989175,38940,"Port St. Lucie, FL",Port St. Lucie,FL,0.27235156,0.32606894,0.32723862,0.38467833,FL,244406.41666666666
"Portland, ME",2.621457679956431,-1.1151531635671301,3.5238220436064527,3.5238220436064527,0.6278052169993803,-2.3733779038104004,-3.767041784245061,-3.2072902777516945,-3.2072902777516945,-0.9816146782099194,514464,532490,2404.0700768339766,2107.9393764478764,29413,244.0601498070271,252.6116291339022,76750,"Portland-South Portland, ME",Portland-South Portland,ME,0.34153235,0.44550616,0.38491789,0.48178625,ME,316446.5
"Portland, OR",-1.7806836816213263,-3.6412264041241906,-2.3853965770698746,-2.3853965770698746,-1.7090453859939594,-1.2903619915604851,-2.975309120508547,-1.8048685480908748,-1.8048685480908748,-1.015550190837121,2296028,2520998,4637.147712741313,4532.273648648648,128995,506.5951833434833,556.2325215626964,38900,"Portland-Vancouver-Hillsboro, OR-WA",Portland-Vancouver-Hillsboro,OR-WA,0.34609646,0.43952808,0.39116162,0.47749302,OR,423966.8333333333
"Providence, RI",0.07816999409244946,-1.1429714400011428,0.23557902646533205,0.23557902646533205,-0.4713063596388237,-1.4202221140132536,-1.4287143000014288,-1.8605756277699368,-1.8605756277699368,-0.7942442166563264,1600852,1618268,1758.127554826255,1586.9024725868726,69993,1008.7904125515588,1019.7652520901282,77200,"Providence-Warwick, RI-MA",Providence-Warwick,RI-MA,0.31182271,0.39236581,0.36166343,0.44020227,RI,322858.9166666667
"Provo, UT",0.15271410210719658,-2.91668222728461,0.21128407241905905,0.21128407241905905,0.03305849095245544,-0.27640123654882254,-2.6477947492250813,-0.3285046435085218,-0.3285046435085218,-0.17996719952653792,519434,620113,2609.399767953668,2599.2289563706563,26777,199.84157175799308,238.57575088955358,39340,"Provo-Orem, UT",Provo-Orem,UT,0.39045295,0.49995038,0.42573538,0.53445166,UT,375962.8333333333
"Pueblo, CO",-1.3224354267105136,-2.569444444444444,-1.4427380990389835,-1.4427380990389835,-1.2617732511733342,-1.4405670317039685,-4.722222222222222,-1.912454902461607,-1.912454902461607,-1.1736534593403787,151475,156605,2626.533732818533,2614.7513501930503,4320,57.930938629715754,59.892884265434134,39380,"Pueblo, CO",Pueblo,CO,0.23212163,0.25160402,0.27505085,0.29389712,CO,192298.16666666666
"Punta Gorda, FL",2.188575361321404,25.964848704475447,0.35807688526202,0.35807688526202,2.81060531576705,15.510110444728475,38.6845443015039,19.42588404942156,19.42588404942156,2.9869236063317275,133142,152565,621.5543598455598,576.6203818532819,5519,230.90061362741997,264.58482010235184,39460,"Punta Gorda, FL",Punta Gorda,FL,0.17911726,0.22914267,0.22786549,0.27741969,FL,233036
"Racine, WI",-1.3204672422549517,-5.68375030361914,-1.8752637715577363,-1.8752637715577363,-1.0214665340953797,-2.0729762015465063,-1.1173184357541899,-2.7436533880785987,-2.7436533880785987,-0.9363443229207649,138259,139799,235.7333806949807,223.90326872586874,4117,617.4943348829556,624.3723050383868,39540,"Racine, WI",Racine,WI,0.23774509,0.3195897,0.26775187,0.34069699,WI,167683.91666666666
"Raleigh, NC",0.5450656076048666,-1.2909836065573772,0.5827831055713636,0.5827831055713636,0.47057620256486704,0.31233446128818426,-0.9057377049180328,0.2994917931394486,0.2994917931394486,0.25424816357564584,900428,1036389,1995.4474606177607,1971.5117555984557,48800,456.719569357411,525.6823841181725,39580,"Raleigh, NC",Raleigh,NC,0.35944811,0.49456331,0.41300467,0.54099578,NC,284350.0833333333
"Rapid City, SD",1.968557229323381,1.80158539514773,1.9050013213956516,1.9050013213956516,1.5399093715957946,-2.555772565247939,-2.5702618304107614,-3.6143071696994307,-3.6143071696994307,-1.7429530936772828,142525,155139,10598.433091891891,10571.947714285714,8326,13.481432546947627,14.674590169450328,39660,"Rapid City, SD",Rapid City,SD,0.23685537,0.2853744,0.28334743,0.32253391,SD,225850.91666666666
"Reading, PA",-1.4489270585101302,-0.12433052792654935,-1.6507170799081534,-1.6507170799081534,-1.3325264434979254,-2.0905782099206913,-1.5684774292272379,-2.2921944990575023,-2.2921944990575023,-1.7138687568588047,338505,345359,559.4626888030888,551.710905019305,10456,613.5550284041519,625.9782013696386,39740,"Reading, PA",Reading,PA,0.26327392,0.33007059,0.31614298,0.37022027,PA,189251.66666666666
"Redding, CA",-3.2332776401451864,-5.529361337333905,-4.382093679783373,-4.382093679783373,-3.4401106181943883,-4.7231664458143685,-4.357765395056436,-6.568416200956386,-6.568416200956386,-4.775594860863052,172154,173570,3544.192638996139,3472.1157073359072,6999,49.581872987778596,49.989693498197724,39820,"Redding, CA",Redding,CA,0.26435575,0.30473611,0.31896758,0.35356098,CA,279531.1666666667
"Reno, NV",-0.3242613985591761,0.3415958658141368,-0.4449961014788318,-0.4449961014788318,-0.2578019290621179,-0.6337540261190059,0.02189717088552159,-1.1086786076523951,-1.1086786076523951,-0.24238159463632986,424825,460431,5842.964567567567,5621.926405791505,22834,75.5657348275425,81.89915106780491,39900,"Reno, NV",Reno,NV,0.2589801,0.34564951,0.30929998,0.38923916,NV,389318.0833333333
"Richmond, VA",0.2907463483844902,-3.2679738562091507,0.3692526076673249,0.3692526076673249,0.18194525508602744,-0.1040558742760999,-1.3152387391738305,-0.297254077329445,-0.297254077329445,-0.11503766687071108,1384485,1475169,7019.223209266409,6804.186905019305,62118,203.47545111947096,216.8031273379335,40060,"Richmond, VA",Richmond,VA,0.33731318,0.45246115,0.38674715,0.50246274,VA,247821.66666666666
"Riverside, CA",-0.09554191016352868,1.4832133310499394,-0.24669342875835906,-0.24669342875835906,-0.34929944809843855,0.4225371492690877,2.3886286977952835,0.4998095819769563,0.4998095819769563,-0.22417394531052343,4170209,4505876,9874.33188957529,9828.782715830115,134303,424.28539937946874,458.43683091527623,40140,"Riverside-San Bernardino-Ontario, CA",Riverside-San Bernardino-Ontario,CA,0.248191,0.30152175,0.30143875,0.3496232,CA,384865.25
"Roanoke, VA",-0.13167584664515056,-1.9534594131839051,-0.20474236670365806,-0.20474236670365806,-0.2772658935801237,-1.365967223574049,-1.2763639193711573,-1.6971930646195823,-1.6971930646195823,-1.283839504790218,290999,294663,1907.6581432432433,1889.8425501930503,12849,153.98055249114483,155.91933834376823,40220,"Roanoke, VA",Roanoke,VA,0.26184613,0.32308793,0.31594259,0.37510112,VA,181590.5
"Rochester, MN",-1.7693645971280931,-1.8745595489781535,-2.6162395159824463,-2.6162395159824463,-1.6971774298252449,-3.534574537145231,-2.3255813953488373,-4.947833086650567,-4.947833086650567,-2.3219339928851497,181842,192555,1474.480530888031,1460.8834092664092,7095,124.47399898347328,131.80723306091386,40340,"Rochester, MN",Rochester,MN,0.24306482,0.30965853,0.29439834,0.34877658,MN,238278.91666666666
"Rochester, NY",-1.3734735426944458,-1.6916950784686258,-1.4898628940973764,-1.4898628940973764,-1.1101946679750125,-2.919826463873039,-2.246050542643729,-3.7178338117295278,-3.7178338117295278,-1.57880402239126,1041129,1035404,2819.493235135135,2791.9404401544402,38423,372.90516123703856,370.854616061482,40380,"Rochester, NY",Rochester,NY,0.33922747,0.40852714,0.39265522,0.45416301,NY,155925.83333333334
"Rockford, IL",-1.6971607073129915,-1.831927886013376,-2.0815669102471133,-2.0815669102471133,-1.311220505382942,-3.5919981034194235,-3.3633808277600075,-4.760556702181067,-4.760556702181067,-2.6053578401294137,293736,286832,592.0462571428571,586.9668108108108,10317,500.4303388027096,488.6681746175437,40420,"Rockford, IL",Rockford,IL,0.25203148,0.30058146,0.29251796,0.32495639,IL,122830.66666666667
"Rocky Mount, NC",0.5198080028312947,-0.7771428571428571,0.4036069514182279,0.4036069514182279,0.5057989928259122,-0.17253201796102546,-1.1428571428571428,-0.5148679835136071,-0.5148679835136071,-0.201287354287863,139564,135627,607.4575320463321,602.7614810810811,4375,231.54100648516123,225.00940132529138,40580,"Rocky Mount, NC",Rocky Mount,NC,0.22235194,0.26582471,0.25984055,0.30102256,NC,113076.41666666667
"Rome, GA",-1.5941698929628787,-0.7514088916718847,-2.685658682014865,-2.685658682014865,-1.6500693567420965,-4.097223659965632,-6.073888541014402,-5.131156704830128,-5.131156704830128,-4.04960559822778,46816,48301,300.1734444015444,294.8075528957529,1597,158.80190158002713,163.83908595815302,40660,"Rome, GA",Rome,GA,0.22382703,0.28373984,0.27734238,0.33074236,GA,126060
"Sacramento, CA",-1.029650714382932,-2.9568536269714185,-1.2898842099780046,-1.2898842099780046,-1.121563560169308,-0.7522738767561319,-1.955515584899866,-1.039925797600184,-1.039925797600184,-0.8029351619564834,2209489,2380516,5096.927435135135,5019.393163320463,91178,440.19046289220427,474.2637053012251,40900,"Sacramento--Roseville--Arden-Arcade, CA",Sacramento--Roseville--Arden-Arcade,CA,0.3502709,0.44375852,0.40342751,0.4892731,CA,428283.8333333333
"Saginaw, MI",-2.757219985826691,-0.7789895392833296,-3.7642554994630215,-3.7642554994630215,-2.26334592371253,-4.7546337222469806,-2.40373914978856,-6.651300072327711,-6.651300072327711,-3.404516463686375,142964,136877,371.8123934362934,360.5609501930502,4493,396.50439107023305,379.6223632279475,40980,"Saginaw, MI",Saginaw,MI,0.23427187,0.28549826,0.27311924,0.32497358,MI,97476.66666666667
"Salem, OR",-7.259366564348664,-13.157697777112492,-9.548216029253163,-9.548216029253163,-7.295103413507252,-5.40073132909171,-8.150587530873437,-7.081671463487789,-7.081671463487789,-5.014326647564469,289515,313402,774.9911567567568,768.4352181467182,13361,376.759150495784,407.8443993702561,41420,"Salem, OR",Salem,OR,0.29286161,0.35281464,0.35163167,0.40096799,OR,313029.5833333333
"Salinas, CA",-1.784795591609661,-2.4695592522723375,-2.16047511086507,-2.16047511086507,-1.9172272680147182,-2.092889964339299,-1.2805122048819528,-2.6326908669090994,-2.6326908669090994,-2.168201922117655,489095,511207,3295.8221934362937,3241.681196911197,17493,150.87695867996806,157.69811062454212,41500,"Salinas, CA",Salinas,CA,0.21735431,0.30006251,0.25850368,0.33795309,CA,607355.75
"Salt Lake City, UT",-3.202584813119607,-5.136718084925256,-4.114670104483958,-4.114670104483958,-3.260042078747856,-3.569224971929113,-4.877924200633364,-4.796434084973948,-4.796434084973948,-3.53476758663359,1071123,1178267,2151.026496911197,2115.9853586872587,58734,506.20529844522014,556.8408094898105,41620,"Salt Lake City, UT",Salt Lake City,UT,0.39780337,0.48986137,0.43339336,0.52558041,UT,390996.5
"San Angelo, TX",-2.3959229598252696,-1.4003819223424572,-3.5660037064001586,-3.5660037064001586,-2.3934409954331857,-3.531008008471772,-4.370889030341608,-5.091749950360712,-5.091749950360712,-3.59140247534582,113045,120872,2366.973519305019,2348.3872722007723,4713,48.13729036014609,51.470215935349444,41660,"San Angelo, TX",San Angelo,TX,0.27410376,0.31661162,0.33316553,0.38073868,TX,156401.5
"San Antonio, TX",0.5325504788530256,-0.4320322848194501,0.6234830368000052,0.6234830368000052,0.48644291510201293,-0.29166281084047274,-1.7454599472648273,-0.4832324324499838,-0.4832324324499838,-0.4138316197229974,2140051,2463804,7617.925059073359,7558.658618532819,80781,283.1257645044164,325.9578351586196,41700,"San Antonio-New Braunfels, TX",San Antonio-New Braunfels,TX,0.3269262,0.41764671,0.37705666,0.4631488,TX,233677.66666666666
"San Diego, CA",-2.0733712971897624,-1.5886004334290116,-2.5911313519578294,-2.5911313519578294,-2.2628634104777055,-1.940346484090085,-0.9263106752670576,-2.4654831742168035,-2.4654831742168035,-2.255716815722754,3041838,3260294,2725.033786100386,2688.791005791506,156427,1131.3032487270489,1212.550173285134,41740,"San Diego-Carlsbad, CA",San Diego-Carlsbad,CA,0.3477357,0.45893136,0.39516366000000003,0.50030339,CA,624145.9166666666
"San Francisco, CA",-4.066339300040859,-5.667866215071973,-4.530709024169549,-4.530709024169549,-3.6718534178299844,-1.795781287994958,-3.1007783495082397,-2.0638323565269028,-2.0638323565269028,-1.958575467188071,4453606,4836168,2721.3615884169885,2598.56192007722,245648,1713.8733410930824,1861.0940007372565,41860,"San Francisco-Oakland-Hayward, CA",San Francisco-Oakland-Hayward,CA,0.39781314,0.53622544,0.44755739,0.5840202,CA,1160166
"San Jose, CA",-3.5349008402645614,-5.552585265878054,-4.275219850806652,-4.275219850806652,-3.4713765555338116,-2.3210445359482557,-3.63674842389004,-2.869933900269408,-2.869933900269408,-2.5565355994553034,1822974,1972474,2547.530793822394,2535.351046718147,89778,719.0223233030099,777.9885166408195,41940,"San Jose-Sunnyvale-Santa Clara, CA",San Jose-Sunnyvale-Santa Clara,CA,0.47426072,0.63637751,0.51112145,0.66457206,CA,1303272.6666666667
"San Luis Obispo, CA",-0.6418485237483954,1.6574585635359116,-0.7534149289410705,-0.7534149289410705,-1.0165058248758512,-1.308352606655393,-0.4043971065671812,-1.4422698122157576,-1.4422698122157576,-1.6336987894656443,356515,373141,2690.556102702703,2651.2453606177605,17557,134.47076807592387,140.74178329275992,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",San Luis Obispo-Paso Robles-Arroyo Grande,CA,0.25224799,0.32955092,0.3068558,0.36732909,CA,643302.4166666666
"Santa Cruz, CA",-3.5438769343280705,-4.840191973858879,-3.965353498930946,-3.965353498930946,-3.1259046332458116,-2.716566024895507,-5.207801490860819,-2.8732421547665603,-2.8732421547665603,-2.8729882226273853,188379,196903,307.8257335907336,298.6764471042471,9793,630.7126049823743,659.2518489791561,42100,"Santa Cruz-Watsonville, CA",Santa Cruz-Watsonville,CA,0.2935839,0.39231578,0.34384391,0.43725133,CA,906253.25
"Santa Fe, NM",2.4311860389141717,2.5480059084194977,2.5866299962772463,2.5866299962772463,1.021098136343952,1.4997378877551795,1.3170851797144265,1.582778085896842,1.582778085896842,0.9899485652203643,126696,131623,832.7295822393822,831.6611177606177,8124,152.3408961827499,158.26518420677914,42140,"Santa Fe, NM",Santa Fe,NM,0.33923164,0.43170851,0.39852861,0.49008697,NM,381175.9166666667
"Santa Rosa, CA",-0.8248776026254909,-1.968225948808473,-1.0120837144240598,-1.0120837144240598,-1.2466777855490396,-2.21208371442406,-0.6884377758164165,-2.6875773390003768,-2.6875773390003768,-2.2008930973260883,451303,464675,1518.1390494208495,1502.8172397683397,22660,300.3046465381038,309.2026014231976,42220,"Santa Rosa, CA",Santa Rosa,CA,0.28310573,0.3749643,0.33938694,0.42393923,CA,667651.0833333334
"Savannah, GA",-1.2024549270794789,-4.405891163255117,-1.868704783535146,-1.868704783535146,-1.2478787337475916,-2.2517958990979037,-2.6772341487768347,-3.172240439947431,-3.172240439947431,-2.3770941523228664,352686,391865,1206.6030532818534,1159.9307038610038,16024,304.05781899386886,337.8348367670744,42340,"Savannah, GA",Savannah,GA,0.25080073,0.3287355,0.3030524,0.36976883,GA,202192.16666666666
"Scranton, PA",-0.5475869950509913,0.5815594828072949,-0.7901949580157478,-0.7901949580157478,-0.5334469700638238,-2.6244273774127627,-1.0276099599119193,-3.4589794001142824,-3.4589794001142824,-1.8600912322160132,523508,516265,1758.5981142857142,1728.9961803088804,17711,302.7814670512903,298.5923311338783,42540,"Scranton--Wilkes-Barre--Hazleton, PA",Scranton--Wilkes-Barre--Hazleton,PA,0.24909435,0.30590999,0.30106217,0.35706991,PA,117974.33333333333
"Seattle, WA",-2.6992088849350226,-4.771834688164588,-3.485612510579228,-3.485612510579228,-2.3182523819233,-1.6744512750609724,-4.158667901624245,-2.42292351198562,-2.42292351198562,-1.4012295109750204,3406020,3835346,4920.597171814672,4687.218837451737,193259,726.6611861143065,818.2562267745817,42660,"Seattle-Tacoma-Bellevue, WA",Seattle-Tacoma-Bellevue,WA,0.37474459,0.49018329,0.42281505,0.53369951,WA,534325.4166666666
"Sebring, FL",-0.8290484352186884,1.4068441064638784,-3.2807719164603566,-3.2807719164603566,-2.1519710531327365,9.749254110328192,8.859315589353614,12.695867453818318,12.695867453818318,-4.0551006157557286,75207,78765,996.406071042471,917.3183513513513,2630,81.98571399908057,85.8644110672887,42700,"Sebring, FL",Sebring,FL,0.21527778,0.21369685,0.28824487,0.29403579,FL,143196.91666666666
"Sheboygan, WI",-3.4528099737021525,-4.870828848223897,-4.348202980422713,-4.348202980422713,-3.4031362618096814,-5.890717833836564,-4.386437029063509,-7.273984610889257,-7.273984610889257,-4.795948183500536,102946,102670,346.1178648648649,332.78239498069496,3716,309.3492971765288,308.5199263799877,43100,"Sheboygan, WI",Sheboygan,WI,0.2467314,0.33989111,0.27550825,0.35662973,WI,152196.66666666666
"Sherman, TX",2.0039192779484085,0.940346752865119,2.455484162725406,2.455484162725406,1.9718867177931452,-0.10740328993235476,-1.616220981486923,-0.4526954457236532,-0.4526954457236532,0.04333816962182736,98728,106142,631.756145945946,608.6537683397684,3403,162.2071613378842,174.38814235805145,43300,"Sherman-Denison, TX",Sherman-Denison,TX,0.25330776,0.27163905,0.29935434,0.3038756,TX,179202.5
"Shreveport, LA",-1.726382891012654,-1.4900215749730312,-2.2867786419188287,-2.2867786419188287,-1.7397052982962402,-2.0493884260958306,-2.6766450916936355,-2.6860235379286426,-2.6860235379286426,-2.00539934544248,397436,397826,2773.420255212355,2665.5123138996137,14832,149.10304406681047,149.24935740326225,43340,"Shreveport-Bossier City, LA",Shreveport-Bossier City,LA,0.24113959,0.28996527,0.29716572,0.3393575,LA,115366.25
"Sierra Vista, AZ",-2.506620629546445,-2.8796708947548852,-4.246505313264724,-4.246505313264724,-2.5803694143676044,-1.3576480842077032,-1.1312992800822763,-2.719654051154839,-2.719654051154839,-2.4613656934061883,123714,119324,5196.893379150579,5176.989259459459,2917,23.896901036437004,23.048917820713978,43420,"Sierra Vista-Douglas, AZ",Sierra Vista-Douglas,AZ,0.35984993,0.46716473,0.41075763,0.49797595,AZ,157558.91666666666
"Sioux City, IA",-3.6181376771869367,-0.5272407732864675,-4.250137050669591,-4.250137050669591,-3.006078423104032,-4.721169659692645,-2.618629173989455,-5.447929781863527,-5.447929781863527,-3.559100465671066,165548,165997,3212.9799826254825,3187.7926173745172,5690,51.9318600268126,52.07270984168223,43580,"Sioux City, IA-NE-SD",Sioux City,IA-NE-SD,0.23079897,0.27648738,0.27335745,0.32779449,IA,146039
"Sioux Falls, SD",-2.9083099491993245,-4.147038381342188,-4.371767534272272,-4.371767534272272,-2.8443784286627594,-2.97836664535616,-2.6797436095451386,-4.026613888070072,-4.026613888070072,-2.346707909515843,230168,261217,2830.999866795367,2819.8019644787646,12949,81.6255903426701,92.63664728607475,43620,"Sioux Falls, SD",Sioux Falls,SD,0.29081249,0.36277238,0.34037104,0.40788794,SD,226072.5
"South Bend, IN",-5.414783762109816,-4.306969459671104,-7.123631291498329,-7.123631291498329,-5.0138153568998876,-7.150919946942949,-3.3337062311220493,-9.65695347626305,-9.65695347626305,-5.862120077685253,260974,263113,673.6438945945946,649.8817679536679,8939,401.57150557054194,404.8628734861787,43780,"South Bend-Mishawaka, IN-MI",South Bend-Mishawaka,IN-MI,0.27566135,0.34196228,0.32677719,0.38517532,IN,133258.83333333334
"Spartanburg, SC",0.8389400730793657,0.8964531635702221,0.8798056125689145,0.8798056125689145,0.751962742409042,0.2995885834200039,-0.6755878913862544,0.2878995664939392,0.2878995664939392,0.22917836335355135,196447,217298,416.88545598455596,409.8700436293436,7697,479.2909436866585,530.1631660510138,43900,"Spartanburg, SC",Spartanburg,SC,0.2362117,0.30303571,0.27095395,0.32709742,SC,157099.16666666666
"Spokane, WA",-0.7120187500247023,-2.6899563318777293,-1.1610272989925419,-1.1610272989925419,-0.4515578250919913,-1.3343187899435998,-4.834061135371178,-2.0202519238141914,-2.0202519238141914,-0.47072680059917865,473579,506026,2134.438546718147,2109.5540374517377,22900,224.49247167522938,239.873447665394,44060,"Spokane-Spokane Valley, WA",Spokane-Spokane Valley,WA,0.28824699,0.34493747,0.34154212,0.38370025,WA,268401.8333333333
"Springfield, IL",-2.1320443457201166,4.944375772558715,-2.952420111014727,-2.952420111014727,-1.7469526106511961,-5.274453074466112,-0.8034610630407911,-6.38028811681116,-6.38028811681116,-4.160795856252475,200506,199433,1008.0370945945946,995.078423938224,8090,201.4976861888503,200.41937921908064,44100,"Springfield, IL",Springfield,IL,0.38129437,0.46403995,0.42916358,0.49849075,IL,136629.41666666666
"Springfield, MA",-1.6463908353909054,-3.835034781823109,-1.7676031296991541,-1.7676031296991541,-1.5654207943061067,-2.996462737358606,-3.243292076971723,-3.458563188763015,-3.458563188763015,-2.2014711699528315,693392,700259,1916.4259115830116,1855.453635135135,22138,373.7048379274103,377.40581965498654,78100,"Springfield, MA-CT",Springfield,MA-CT,0.30223149,0.35632816,0.35325184,0.40119877,MA,236780.08333333334
"Springfield, MO",-3.860872843811858,-4.5698347993992705,-5.576656612310303,-5.576656612310303,-3.788999905740409,-5.636487887642567,-5.24029178287921,-7.789047035535865,-7.789047035535865,-5.386228673767556,403428,424360,3140.7838525096527,3114.7929783783784,18644,129.52000431503234,136.2401941142586,44180,"Springfield, MO",Springfield,MO,0.28283477,0.34036371,0.33333564,0.38588983,MO,156801.75
"Springfield, OH",-0.582417921500864,3.3247348810547437,-0.9411256479881511,-0.9411256479881511,-0.28233769439644535,-1.4348309059491482,-2.0349670392662653,-2.061528017773389,-2.061528017773389,-0.6665020982473463,132980,129632,352.0480084942085,347.5134957528958,3489,382.66139768729226,373.0272394720941,44220,"Springfield, OH",Springfield,OH,0.23694029,0.2833592,0.29054794,0.33243307,OH,118802.41666666667
"St. Cloud, MN",-2.728201281943739,-1.6082056477143218,-3.8094650672798416,-3.8094650672798416,-2.328025619137377,-3.533980390899088,-0.6711409395973155,-4.611938162744682,-4.611938162744682,-2.052688973211422,193348,202661,2321.10988957529,2253.1417733590733,7897,85.81262053108586,89.94596007949599,41060,"St. Cloud, MN",St. Cloud,MN,0.26321632,0.30679321,0.31593502,0.3506667,MN,215895
"St. George, UT",3.600626829771984,10.026246719160104,3.894969569601185,3.894969569601185,3.223435658839393,3.7949926505424023,5.207349081364829,4.945638309503273,4.945638309503273,2.413780536692623,137008,164638,1366.9006266409267,1363.6622235521236,9525,100.47062801455034,120.73224377452075,41100,"St. George, UT",St. George,UT,0.23523147,0.29471567,0.28970098,0.35072196,UT,340096.4166666667
"St. Joseph, MO",-3.355995212996206,-3.908709338929696,-4.2582266018214385,-4.2582266018214385,-3.198974698478174,-4.9372342321696845,-2.5445960125918154,-6.361198108963749,-6.361198108963749,-4.5400147684159595,118792,117819,1630.7305046332046,1613.9681764478764,3812,73.60244255958315,72.99958061087891,41140,"St. Joseph, MO-KS",St. Joseph,MO-KS,0.25756466,0.29912418,0.30387238,0.33971831,MO,118078.75
"St. Louis, MO",-1.1657289057709423,-1.914732089343509,-1.5083417648918598,-1.5083417648918598,-1.1328606095555962,-1.9394729455662758,-1.6997642546050264,-2.5791143368029963,-2.5791143368029963,-1.6957953971168418,2859405,2875111,10286.532369498069,10077.906911969112,125135,283.7300468219252,285.28850535276825,41180,"St. Louis, MO-IL",St. Louis,MO-IL,0.32588252,0.41826496,0.37592381,0.46641737,MO,183287.83333333334
"State College, PA",-3.232146453597794,-5.029093931837074,-3.3170128688598597,-3.3170128688598597,-2.6730837344000666,-3.9634421595794183,-3.6367414796342477,-4.194081574542853,-4.194081574542853,-3.1314457153572097,137015,143991,645.4441011583011,645.1765563706564,4812,212.36822486352767,223.18076901305852,44300,"State College, PA",State College,PA,0.29183468,0.36360225,0.36125666,0.42701855,PA,250633.33333333334
"Staunton, VA",-0.7962461465092909,1.229895931882687,-1.4205542213819766,-1.4205542213819766,-0.9018445659394001,-1.6018598947422205,-1.229895931882687,-2.4327661676289747,-2.4327661676289747,-1.4494234666939179,114475,117426,1058.106640926641,1053.3321745173746,4228,108.67891703056655,111.48050239118854,44420,"Staunton-Waynesboro, VA",Staunton-Waynesboro,VA,0.22543751,0.26315528,0.28577051,0.32333127,VA,202119.54545454544
"Stockton, CA",-0.5176737774701086,-1.4416119336524547,-0.68967506482308,-0.68967506482308,-0.5465177709361849,-0.3711766527608256,-0.4063230546588,-0.5237765592455625,-0.5237765592455625,-0.3755791570267004,614626,658716,1190.5058725868726,1164.5303675675675,17966,527.7887267841803,565.6494826973934,44700,"Stockton-Lodi, CA",Stockton-Lodi,CA,0.22769897,0.27840576,0.28545684,0.32741696,CA,378886.3333333333
"Sumter, SC",-0.15215583588400772,0.13884068031933355,-0.482121689283629,-0.482121689283629,-0.09377045699828382,-0.41931317563383524,0.7636237417563346,-0.8835654004706215,-0.8835654004706215,-0.3529661541727853,113781,113042,920.0061976833977,895.8817301158301,2881,127.00448750672598,126.17960183805133,44940,"Sumter, SC",Sumter,SC,0.22416908,0.28086683,0.27269158,0.33070678,SC,127803.08333333333
"Syracuse, NY",-2.1931546420030346,-2.872751247998493,-2.6737697470491932,-2.6737697470491932,-1.9061741940460988,-4.3311075490943995,-3.122350946595083,-5.582352588224201,-5.582352588224201,-2.7659155002014346,593799,583315,2416.0953934362933,2382.179794980695,21234,249.26707935779973,244.86606814022076,45060,"Syracuse, NY",Syracuse,NY,0.32639894,0.39347753,0.38042909,0.4399682,NY,142877.75
"Tallahassee, FL",-0.998773526809048,-0.3134194703850582,-0.9850339220749649,-0.9850339220749649,-0.8318800229769661,-0.9951510321522276,-0.8059357809901496,-0.9578134622251431,-0.9578134622251431,-1.0321522275754642,372046,386474,2622.119391891892,2499.7504590733593,15634,148.83325599544642,154.60503211319073,45220,"Tallahassee, FL",Tallahassee,FL,0.38014126,0.44594127,0.43416938,0.49343306,FL,185373.66666666666
"Tampa, FL",-0.2506155968493113,1.0244631080547884,-0.7912125677399693,-0.7912125677399693,-0.4361943389405736,1.7843635968687641,2.8063525167690657,2.193910981210314,2.193910981210314,-0.8842224027000346,2776089,3084405,2723.180076061776,2501.362783783784,141928,1109.8306163333257,1233.0898260724318,45300,"Tampa-St. Petersburg-Clearwater, FL",Tampa-St. Petersburg-Clearwater,FL,0.34797734,0.43807134,0.39938056,0.49317366,FL,231038.5
"Terre Haute, IN",-1.3006779326249993,-0.19065776930409914,-1.8443020547109636,-1.8443020547109636,-1.1356968996346017,-3.372816470219181,-3.107721639656816,-4.44490272509164,-4.44490272509164,-2.751813919984199,174868,172141,1538.3630907335908,1518.1293467181467,5245,115.18649605056721,113.39020642221956,45460,"Terre Haute, IN",Terre Haute,IN,0.2212273,0.24653159,0.26568964,0.2922712,IN,95520.33333333333
"Texarkana, TX",-3.740284278782153,-5.204540586849432,-5.598975107713889,-5.598975107713889,-3.6994889852707518,-4.491060820772677,-2.0132790747483402,-6.744750289861296,-6.744750289861296,-4.435235682283391,138681,139722,1672.233042857143,1621.5548111969113,4669,85.5234735467474,86.16544999602425,45500,"Texarkana, TX-AR",Texarkana,TX-AR,0.23841801,0.25641912,0.29689381,0.31172878,TX,107949
"The Villages, FL",6.169985215941619,2.0850708924103416,7.646031895819572,7.646031895819572,3.1502626529520934,9.486961718725425,3.085904920767306,12.909471233997044,12.909471233997044,1.5476078135321318,40818,63582,387.5277536679537,359.8706135135135,1199,113.42409873782941,176.6801667389061,45540,"The Villages, FL",The Villages,FL,0.14732754,0.22181602,0.19269684,0.27297512,FL,284819.9166666667
