GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITS,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,UR,PCI,PUMA5A,GEOID,BTTRA,BTBGA,NAME_E,ALUBE001,NAME_M,ALUBM001
"G49507","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49507",,,,,,,,"86000US49507",,,"ZCTA5 49507",39323,"ZCTA5 49507",1348
"G49508","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49508",,,,,,,,"86000US49508",,,"ZCTA5 49508",39571,"ZCTA5 49508",1116
"G49509","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49509",,,,,,,,"86000US49509",,,"ZCTA5 49509",28323,"ZCTA5 49509",961
"G49512","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49512",,,,,,,,"86000US49512",,,"ZCTA5 49512",18170,"ZCTA5 49512",779
"G49519","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49519",,,,,,,,"86000US49519",,,"ZCTA5 49519",28836,"ZCTA5 49519",1018
"G49525","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49525",,,,,,,,"86000US49525",,,"ZCTA5 49525",30019,"ZCTA5 49525",572
"G49534","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49534",,,,,,,,"86000US49534",,,"ZCTA5 49534",21952,"ZCTA5 49534",812
"G49544","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49544",,,,,,,,"86000US49544",,,"ZCTA5 49544",10341,"ZCTA5 49544",710
"G49546","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49546",,,,,,,,"86000US49546",,,"ZCTA5 49546",34111,"ZCTA5 49546",835
"G49548","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49548",,,,,,,,"86000US49548",,,"ZCTA5 49548",33613,"ZCTA5 49548",785
"G49601","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49601",,,,,,,,"86000US49601",,,"ZCTA5 49601",21816,"ZCTA5 49601",348
"G49611","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49611",,,,,,,,"86000US49611",,,"ZCTA5 49611",285,"ZCTA5 49611",126
"G49612","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49612",,,,,,,,"86000US49612",,,"ZCTA5 49612",1332,"ZCTA5 49612",193
"G49613","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49613",,,,,,,,"86000US49613",,,"ZCTA5 49613",677,"ZCTA5 49613",97
"G49614","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49614",,,,,,,,"86000US49614",,,"ZCTA5 49614",2942,"ZCTA5 49614",240
"G49615","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49615",,,,,,,,"86000US49615",,,"ZCTA5 49615",3925,"ZCTA5 49615",258
"G49616","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49616",,,,,,,,"86000US49616",,,"ZCTA5 49616",2186,"ZCTA5 49616",193
"G49617","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49617",,,,,,,,"86000US49617",,,"ZCTA5 49617",3047,"ZCTA5 49617",268
"G49618","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49618",,,,,,,,"86000US49618",,,"ZCTA5 49618",773,"ZCTA5 49618",122
"G49619","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49619",,,,,,,,"86000US49619",,,"ZCTA5 49619",1031,"ZCTA5 49619",161
"G49620","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49620",,,,,,,,"86000US49620",,,"ZCTA5 49620",2533,"ZCTA5 49620",204
"G49621","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49621",,,,,,,,"86000US49621",,,"ZCTA5 49621",3908,"ZCTA5 49621",353
"G49622","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49622",,,,,,,,"86000US49622",,,"ZCTA5 49622",2475,"ZCTA5 49622",202
"G49623","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49623",,,,,,,,"86000US49623",,,"ZCTA5 49623",1226,"ZCTA5 49623",168
"G49625","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49625",,,,,,,,"86000US49625",,,"ZCTA5 49625",1113,"ZCTA5 49625",122
"G49626","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49626",,,,,,,,"86000US49626",,,"ZCTA5 49626",364,"ZCTA5 49626",78
"G49627","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49627",,,,,,,,"86000US49627",,,"ZCTA5 49627",219,"ZCTA5 49627",112
"G49628","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49628",,,,,,,,"86000US49628",,,"ZCTA5 49628",165,"ZCTA5 49628",76
"G49629","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49629",,,,,,,,"86000US49629",,,"ZCTA5 49629",2045,"ZCTA5 49629",157
"G49630","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49630",,,,,,,,"86000US49630",,,"ZCTA5 49630",1474,"ZCTA5 49630",119
"G49631","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49631",,,,,,,,"86000US49631",,,"ZCTA5 49631",6226,"ZCTA5 49631",324
"G49632","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49632",,,,,,,,"86000US49632",,,"ZCTA5 49632",1051,"ZCTA5 49632",152
"G49633","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49633",,,,,,,,"86000US49633",,,"ZCTA5 49633",3713,"ZCTA5 49633",256
"G49634","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49634",,,,,,,,"86000US49634",,,"ZCTA5 49634",57,"ZCTA5 49634",45
"G49635","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49635",,,,,,,,"86000US49635",,,"ZCTA5 49635",3450,"ZCTA5 49635",250
"G49636","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49636",,,,,,,,"86000US49636",,,"ZCTA5 49636",427,"ZCTA5 49636",76
"G49637","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49637",,,,,,,,"86000US49637",,,"ZCTA5 49637",3411,"ZCTA5 49637",576
"G49638","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49638",,,,,,,,"86000US49638",,,"ZCTA5 49638",849,"ZCTA5 49638",114
"G49639","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49639",,,,,,,,"86000US49639",,,"ZCTA5 49639",2253,"ZCTA5 49639",277
"G49640","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49640",,,,,,,,"86000US49640",,,"ZCTA5 49640",1610,"ZCTA5 49640",200
"G49642","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49642",,,,,,,,"86000US49642",,,"ZCTA5 49642",771,"ZCTA5 49642",153
"G49643","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49643",,,,,,,,"86000US49643",,,"ZCTA5 49643",6956,"ZCTA5 49643",499
"G49644","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49644",,,,,,,,"86000US49644",,,"ZCTA5 49644",2152,"ZCTA5 49644",156
"G49645","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49645",,,,,,,,"86000US49645",,,"ZCTA5 49645",1608,"ZCTA5 49645",201
"G49646","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49646",,,,,,,,"86000US49646",,,"ZCTA5 49646",8252,"ZCTA5 49646",323
"G49648","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49648",,,,,,,,"86000US49648",,,"ZCTA5 49648",2240,"ZCTA5 49648",237
"G49649","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49649",,,,,,,,"86000US49649",,,"ZCTA5 49649",7101,"ZCTA5 49649",321
"G49650","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49650",,,,,,,,"86000US49650",,,"ZCTA5 49650",3295,"ZCTA5 49650",169
"G49651","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49651",,,,,,,,"86000US49651",,,"ZCTA5 49651",7838,"ZCTA5 49651",267
"G49653","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49653",,,,,,,,"86000US49653",,,"ZCTA5 49653",1969,"ZCTA5 49653",254
"G49654","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49654",,,,,,,,"86000US49654",,,"ZCTA5 49654",424,"ZCTA5 49654",115
"G49655","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49655",,,,,,,,"86000US49655",,,"ZCTA5 49655",3538,"ZCTA5 49655",258
"G49656","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49656",,,,,,,,"86000US49656",,,"ZCTA5 49656",1667,"ZCTA5 49656",154
"G49657","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49657",,,,,,,,"86000US49657",,,"ZCTA5 49657",3704,"ZCTA5 49657",265
"G49659","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49659",,,,,,,,"86000US49659",,,"ZCTA5 49659",6809,"ZCTA5 49659",240
"G49660","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49660",,,,,,,,"86000US49660",,,"ZCTA5 49660",14202,"ZCTA5 49660",318
"G49663","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49663",,,,,,,,"86000US49663",,,"ZCTA5 49663",6205,"ZCTA5 49663",335
"G49664","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49664",,,,,,,,"86000US49664",,,"ZCTA5 49664",1848,"ZCTA5 49664",176
"G49665","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49665",,,,,,,,"86000US49665",,,"ZCTA5 49665",4150,"ZCTA5 49665",196
"G49666","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49666",,,,,,,,"86000US49666",,,"ZCTA5 49666",245,"ZCTA5 49666",238
"G49667","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49667",,,,,,,,"86000US49667",,,"ZCTA5 49667",514,"ZCTA5 49667",82
"G49668","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49668",,,,,,,,"86000US49668",,,"ZCTA5 49668",3404,"ZCTA5 49668",224
"G49670","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49670",,,,,,,,"86000US49670",,,"ZCTA5 49670",1963,"ZCTA5 49670",174
"G49674","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49674",,,,,,,,"86000US49674",,,"ZCTA5 49674",53,"ZCTA5 49674",51
"G49675","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49675",,,,,,,,"86000US49675",,,"ZCTA5 49675",993,"ZCTA5 49675",141
"G49676","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49676",,,,,,,,"86000US49676",,,"ZCTA5 49676",3686,"ZCTA5 49676",243
"G49677","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49677",,,,,,,,"86000US49677",,,"ZCTA5 49677",7155,"ZCTA5 49677",300
"G49679","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49679",,,,,,,,"86000US49679",,,"ZCTA5 49679",1291,"ZCTA5 49679",179
"G49680","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49680",,,,,,,,"86000US49680",,,"ZCTA5 49680",1927,"ZCTA5 49680",173
"G49682","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49682",,,,,,,,"86000US49682",,,"ZCTA5 49682",4068,"ZCTA5 49682",185
"G49683","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49683",,,,,,,,"86000US49683",,,"ZCTA5 49683",2135,"ZCTA5 49683",227
"G49684","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49684",,,,,,,,"86000US49684",,,"ZCTA5 49684",40681,"ZCTA5 49684",885
"G49686","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49686",,,,,,,,"86000US49686",,,"ZCTA5 49686",33459,"ZCTA5 49686",703
"G49688","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49688",,,,,,,,"86000US49688",,,"ZCTA5 49688",2503,"ZCTA5 49688",189
"G49689","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49689",,,,,,,,"86000US49689",,,"ZCTA5 49689",1437,"ZCTA5 49689",169
"G49690","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49690",,,,,,,,"86000US49690",,,"ZCTA5 49690",7036,"ZCTA5 49690",402
"G49701","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49701",,,,,,,,"86000US49701",,,"ZCTA5 49701",977,"ZCTA5 49701",128
"G49705","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49705",,,,,,,,"86000US49705",,,"ZCTA5 49705",889,"ZCTA5 49705",148
"G49706","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49706",,,,,,,,"86000US49706",,,"ZCTA5 49706",4300,"ZCTA5 49706",306
"G49707","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49707",,,,,,,,"86000US49707",,,"ZCTA5 49707",21771,"ZCTA5 49707",259
"G49709","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49709",,,,,,,,"86000US49709",,,"ZCTA5 49709",3549,"ZCTA5 49709",228
"G49710","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49710",,,,,,,,"86000US49710",,,"ZCTA5 49710",383,"ZCTA5 49710",92
"G49712","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49712",,,,,,,,"86000US49712",,,"ZCTA5 49712",8026,"ZCTA5 49712",236
"G49713","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49713",,,,,,,,"86000US49713",,,"ZCTA5 49713",2099,"ZCTA5 49713",157
"G49715","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49715",,,,,,,,"86000US49715",,,"ZCTA5 49715",3499,"ZCTA5 49715",214
"G49716","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49716",,,,,,,,"86000US49716",,,"ZCTA5 49716",1012,"ZCTA5 49716",162
"G49717","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49717",,,,,,,,"86000US49717",,,"ZCTA5 49717",111,"ZCTA5 49717",73
"G49718","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49718",,,,,,,,"86000US49718",,,"ZCTA5 49718",632,"ZCTA5 49718",101
"G49719","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49719",,,,,,,,"86000US49719",,,"ZCTA5 49719",1176,"ZCTA5 49719",175
"G49720","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49720",,,,,,,,"86000US49720",,,"ZCTA5 49720",8766,"ZCTA5 49720",268
"G49721","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49721",,,,,,,,"86000US49721",,,"ZCTA5 49721",14164,"ZCTA5 49721",255
"G49722","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49722",,,,,,,,"86000US49722",,,"ZCTA5 49722",306,"ZCTA5 49722",153
"G49724","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49724",,,,,,,,"86000US49724",,,"ZCTA5 49724",1135,"ZCTA5 49724",227
"G49725","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49725",,,,,,,,"86000US49725",,,"ZCTA5 49725",680,"ZCTA5 49725",146
"G49726","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49726",,,,,,,,"86000US49726",,,"ZCTA5 49726",1051,"ZCTA5 49726",131
"G49727","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49727",,,,,,,,"86000US49727",,,"ZCTA5 49727",7312,"ZCTA5 49727",310
"G49728","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49728",,,,,,,,"86000US49728",,,"ZCTA5 49728",274,"ZCTA5 49728",65
"G49729","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49729",,,,,,,,"86000US49729",,,"ZCTA5 49729",1573,"ZCTA5 49729",124
"G49730","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49730",,,,,,,,"86000US49730",,,"ZCTA5 49730",2234,"ZCTA5 49730",218
"G49733","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49733",,,,,,,,"86000US49733",,,"ZCTA5 49733",2078,"ZCTA5 49733",252
"G49735","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49735",,,,,,,,"86000US49735",,,"ZCTA5 49735",19744,"ZCTA5 49735",235
"G49736","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49736",,,,,,,,"86000US49736",,,"ZCTA5 49736",475,"ZCTA5 49736",87
"G49738","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49738",,,,,,,,"86000US49738",,,"ZCTA5 49738",9854,"ZCTA5 49738",212
"G49740","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49740",,,,,,,,"86000US49740",,,"ZCTA5 49740",7046,"ZCTA5 49740",266
"G49743","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49743",,,,,,,,"86000US49743",,,"ZCTA5 49743",766,"ZCTA5 49743",89
"G49744","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49744",,,,,,,,"86000US49744",,,"ZCTA5 49744",740,"ZCTA5 49744",125
"G49745","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49745",,,,,,,,"86000US49745",,,"ZCTA5 49745",973,"ZCTA5 49745",188
"G49746","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49746",,,,,,,,"86000US49746",,,"ZCTA5 49746",3316,"ZCTA5 49746",187
"G49747","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49747",,,,,,,,"86000US49747",,,"ZCTA5 49747",1953,"ZCTA5 49747",174
"G49748","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49748",,,,,,,,"86000US49748",,,"ZCTA5 49748",171,"ZCTA5 49748",42
"G49749","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49749",,,,,,,,"86000US49749",,,"ZCTA5 49749",3958,"ZCTA5 49749",262
"G49751","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49751",,,,,,,,"86000US49751",,,"ZCTA5 49751",2021,"ZCTA5 49751",207
"G49752","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49752",,,,,,,,"86000US49752",,,"ZCTA5 49752",912,"ZCTA5 49752",200
"G49753","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49753",,,,,,,,"86000US49753",,,"ZCTA5 49753",2075,"ZCTA5 49753",181
"G49755","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49755",,,,,,,,"86000US49755",,,"ZCTA5 49755",1978,"ZCTA5 49755",205
"G49756","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49756",,,,,,,,"86000US49756",,,"ZCTA5 49756",3599,"ZCTA5 49756",276
"G49757","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49757",,,,,,,,"86000US49757",,,"ZCTA5 49757",1072,"ZCTA5 49757",303
"G49759","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49759",,,,,,,,"86000US49759",,,"ZCTA5 49759",1520,"ZCTA5 49759",135
"G49760","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49760",,,,,,,,"86000US49760",,,"ZCTA5 49760",647,"ZCTA5 49760",124
"G49762","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49762",,,,,,,,"86000US49762",,,"ZCTA5 49762",615,"ZCTA5 49762",113
"G49764","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49764",,,,,,,,"86000US49764",,,"ZCTA5 49764",363,"ZCTA5 49764",217
"G49765","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49765",,,,,,,,"86000US49765",,,"ZCTA5 49765",3771,"ZCTA5 49765",201
"G49766","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49766",,,,,,,,"86000US49766",,,"ZCTA5 49766",2304,"ZCTA5 49766",248
"G49768","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49768",,,,,,,,"86000US49768",,,"ZCTA5 49768",448,"ZCTA5 49768",135
"G49769","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49769",,,,,,,,"86000US49769",,,"ZCTA5 49769",1671,"ZCTA5 49769",189
"G49770","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49770",,,,,,,,"86000US49770",,,"ZCTA5 49770",17045,"ZCTA5 49770",216
"G49774","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49774",,,,,,,,"86000US49774",,,"ZCTA5 49774",1772,"ZCTA5 49774",207
"G49775","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49775",,,,,,,,"86000US49775",,,"ZCTA5 49775",76,"ZCTA5 49775",29
"G49776","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49776",,,,,,,,"86000US49776",,,"ZCTA5 49776",1747,"ZCTA5 49776",140
"G49777","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49777",,,,,,,,"86000US49777",,,"ZCTA5 49777",1735,"ZCTA5 49777",107
"G49779","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49779",,,,,,,,"86000US49779",,,"ZCTA5 49779",4448,"ZCTA5 49779",144
"G49780","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49780",,,,,,,,"86000US49780",,,"ZCTA5 49780",1882,"ZCTA5 49780",251
"G49781","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49781",,,,,,,,"86000US49781",,,"ZCTA5 49781",3587,"ZCTA5 49781",208
"G49782","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49782",,,,,,,,"86000US49782",,,"ZCTA5 49782",577,"ZCTA5 49782",66
"G49783","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49783",,,,,,,,"86000US49783",,,"ZCTA5 49783",19270,"ZCTA5 49783",332
"G49788","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49788",,,,,,,,"86000US49788",,,"ZCTA5 49788",5998,"ZCTA5 49788",228
"G49791","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49791",,,,,,,,"86000US49791",,,"ZCTA5 49791",375,"ZCTA5 49791",131
"G49793","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49793",,,,,,,,"86000US49793",,,"ZCTA5 49793",186,"ZCTA5 49793",63
"G49795","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49795",,,,,,,,"86000US49795",,,"ZCTA5 49795",1937,"ZCTA5 49795",162
"G49796","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49796",,,,,,,,"86000US49796",,,"ZCTA5 49796",283,"ZCTA5 49796",74
"G49799","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49799",,,,,,,,"86000US49799",,,"ZCTA5 49799",2240,"ZCTA5 49799",178
"G49801","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49801",,,,,,,,"86000US49801",,,"ZCTA5 49801",11306,"ZCTA5 49801",286
"G49802","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49802",,,,,,,,"86000US49802",,,"ZCTA5 49802",5981,"ZCTA5 49802",245
"G49805","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49805",,,,,,,,"86000US49805",,,"ZCTA5 49805",359,"ZCTA5 49805",108
"G49806","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49806",,,,,,,,"86000US49806",,,"ZCTA5 49806",496,"ZCTA5 49806",92
"G49807","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49807",,,,,,,,"86000US49807",,,"ZCTA5 49807",3581,"ZCTA5 49807",235
"G49808","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49808",,,,,,,,"86000US49808",,,"ZCTA5 49808",223,"ZCTA5 49808",97
"G49812","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49812",,,,,,,,"86000US49812",,,"ZCTA5 49812",877,"ZCTA5 49812",92
"G49814","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49814",,,,,,,,"86000US49814",,,"ZCTA5 49814",1360,"ZCTA5 49814",157
"G49815","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49815",,,,,,,,"86000US49815",,,"ZCTA5 49815",281,"ZCTA5 49815",78
"G49816","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49816",,,,,,,,"86000US49816",,,"ZCTA5 49816",749,"ZCTA5 49816",183
"G49817","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49817",,,,,,,,"86000US49817",,,"ZCTA5 49817",575,"ZCTA5 49817",95
"G49818","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49818",,,,,,,,"86000US49818",,,"ZCTA5 49818",1003,"ZCTA5 49818",184
"G49819","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49819",,,,,,,,"86000US49819",,,"ZCTA5 49819",27,"ZCTA5 49819",21
"G49820","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49820",,,,,,,,"86000US49820",,,"ZCTA5 49820",294,"ZCTA5 49820",85
"G49821","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49821",,,,,,,,"86000US49821",,,"ZCTA5 49821",1217,"ZCTA5 49821",125
"G49822","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49822",,,,,,,,"86000US49822",,,"ZCTA5 49822",178,"ZCTA5 49822",58
"G49825","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49825",,,,,,,,"86000US49825",,,"ZCTA5 49825",211,"ZCTA5 49825",87
"G49826","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49826",,,,,,,,"86000US49826",,,"ZCTA5 49826",271,"ZCTA5 49826",125
"G49827","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"49827",,,,,,,,"86000US49827",,,"ZCTA5 49827",1021,"ZCTA5 49827",162
